locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
FCNOHOGK_03866,CDS,2229,btuD_12,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,UW5-IIA
FCNOHOGK_03867,CDS,756,speE_5,2.5.1.16,,Polyamine aminopropyltransferase,UW5-IIA
FCNOHOGK_03868,CDS,876,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03869,CDS,2529,rapA_5,3.6.4.-,,RNA polymerase-associated protein RapA,UW5-IIA
FCNOHOGK_03870,CDS,2325,yhgF,,COG2183,Protein YhgF,UW5-IIA
FCNOHOGK_03871,CDS,618,thrH,3.1.3.3,COG0560,Phosphoserine phosphatase ThrH,UW5-IIA
FCNOHOGK_03872,CDS,870,purU,3.5.1.10,COG0788,Formyltetrahydrofolate deformylase,UW5-IIA
FCNOHOGK_03873,CDS,1950,yheS,,COG0488,putative ABC transporter ATP-binding protein YheS,UW5-IIA
FCNOHOGK_03874,CDS,420,,,,Bacteriohemerythrin,UW5-IIA
FCNOHOGK_03875,CDS,1722,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03876,CDS,780,fpuD,7.2.2.-,COG1120,Petrobactin import ATP-binding protein FpuD,UW5-IIA
FCNOHOGK_03877,CDS,990,hmuU,,COG0609,Hemin transport system permease protein HmuU,UW5-IIA
FCNOHOGK_03878,CDS,1872,btuB_2,,COG4206,Vitamin B12 transporter BtuB,UW5-IIA
FCNOHOGK_03879,CDS,201,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03880,CDS,345,zapA,,,Cell division protein ZapA,UW5-IIA
FCNOHOGK_03881,CDS,249,napD,,COG3062,Chaperone NapD,UW5-IIA
FCNOHOGK_03882,CDS,2526,napA_2,1.9.6.1,COG0243,Periplasmic nitrate reductase,UW5-IIA
FCNOHOGK_03883,CDS,939,napF,,,Ferredoxin-type protein NapF,UW5-IIA
FCNOHOGK_03884,CDS,903,napH_2,,COG0348,Ferredoxin-type protein NapH,UW5-IIA
FCNOHOGK_03885,CDS,468,napB,,COG3043,"Periplasmic nitrate reductase, electron transfer subunit",UW5-IIA
FCNOHOGK_03886,CDS,2835,menE_2,6.2.1.26,,2-succinylbenzoate--CoA ligase,UW5-IIA
FCNOHOGK_03887,CDS,672,bluB,1.13.11.79,COG0778,"5,6-dimethylbenzimidazole synthase",UW5-IIA
FCNOHOGK_03888,CDS,2172,rnr,3.1.13.1,COG0557,Ribonuclease R,UW5-IIA
FCNOHOGK_03889,tRNA,87,,,,tRNA-Leu(cag),UW5-IIA
FCNOHOGK_03890,CDS,1554,,2.1.3.1,COG4799,Methylmalonyl-CoA carboxyltransferase 12S subunit,UW5-IIA
FCNOHOGK_03891,CDS,330,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03892,CDS,399,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03893,CDS,1206,madB,7.2.4.1,,Carboxybiotin decarboxylase,UW5-IIA
FCNOHOGK_03894,CDS,576,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03895,CDS,744,phaB,1.1.1.36,,Acetoacetyl-CoA reductase,UW5-IIA
FCNOHOGK_03896,CDS,216,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03897,CDS,831,yfiH,1.10.3.-,COG1496,Polyphenol oxidase,UW5-IIA
FCNOHOGK_03898,CDS,1032,rluD,5.4.99.23,COG0564,Ribosomal large subunit pseudouridine synthase D,UW5-IIA
FCNOHOGK_03899,CDS,477,bamD,,COG4105,Outer membrane protein assembly factor BamD,UW5-IIA
FCNOHOGK_03900,CDS,2418,pknD_8,2.7.11.1,,Serine/threonine-protein kinase PknD,UW5-IIA
FCNOHOGK_03901,CDS,1347,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03902,CDS,3330,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03903,CDS,417,cheY_4,,COG0784,Chemotaxis protein CheY,UW5-IIA
FCNOHOGK_03904,CDS,762,gloB_3,3.1.2.6,COG0491,Hydroxyacylglutathione hydrolase GloB,UW5-IIA
FCNOHOGK_03905,CDS,726,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03906,CDS,483,rnhA,3.1.26.4,COG0328,Ribonuclease HI,UW5-IIA
FCNOHOGK_03907,CDS,717,dnaQ,2.7.7.7,COG0847,DNA polymerase III subunit epsilon,UW5-IIA
FCNOHOGK_03908,CDS,1329,nosD,,,putative ABC transporter binding protein NosD,UW5-IIA
FCNOHOGK_03909,CDS,285,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03910,CDS,204,slyX,,,Protein SlyX,UW5-IIA
FCNOHOGK_03911,CDS,438,yiaA,,COG4682,Inner membrane protein YiaA,UW5-IIA
FCNOHOGK_03912,CDS,858,gltI_4,,COG0834,Glutamate/aspartate import solute-binding protein,UW5-IIA
FCNOHOGK_03913,CDS,1089,chaA,,COG0387,Sodium-potassium/proton antiporter ChaA,UW5-IIA
FCNOHOGK_03914,CDS,414,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03915,CDS,738,alaS_2,6.1.1.7,COG0013,Alanine--tRNA ligase,UW5-IIA
FCNOHOGK_03916,CDS,2769,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03917,CDS,189,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03918,CDS,282,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03919,CDS,276,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03920,CDS,342,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03921,CDS,438,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03922,CDS,786,,1.-.-.-,,putative oxidoreductase,UW5-IIA
FCNOHOGK_03923,CDS,543,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03924,CDS,1281,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03925,CDS,525,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03926,CDS,1263,ufaA1,2.1.1.-,COG2230,Tuberculostearic acid methyltransferase UfaA1,UW5-IIA
FCNOHOGK_03927,CDS,783,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03928,CDS,1341,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03929,CDS,801,folE2_1,3.5.4.16,COG1469,GTP cyclohydrolase FolE2,UW5-IIA
FCNOHOGK_03930,CDS,753,btuE,1.11.1.15,,Thioredoxin/glutathione peroxidase BtuE,UW5-IIA
FCNOHOGK_03931,CDS,342,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03932,CDS,501,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03933,CDS,195,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03934,CDS,816,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03935,CDS,2202,cntO,,,Metal-pseudopaline receptor CntO,UW5-IIA
FCNOHOGK_03936,CDS,807,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03937,CDS,1158,,,,IS91 family transposase ISAzo26,UW5-IIA
FCNOHOGK_03938,CDS,849,,,,IS91 family transposase ISTha3,UW5-IIA
FCNOHOGK_03939,CDS,225,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03940,CDS,2442,copA_4,7.2.2.8,COG2217,Copper-exporting P-type ATPase,UW5-IIA
FCNOHOGK_03941,CDS,654,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03942,CDS,369,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03943,CDS,183,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03944,CDS,504,resA_4,,COG0526,Thiol-disulfide oxidoreductase ResA,UW5-IIA
FCNOHOGK_03945,CDS,1002,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03946,CDS,699,yknY_3,3.6.3.-,COG1136,putative ABC transporter ATP-binding protein YknY,UW5-IIA
FCNOHOGK_03947,CDS,1137,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03948,CDS,339,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03949,CDS,183,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03950,CDS,1488,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03951,CDS,465,nikR,,COG0864,Nickel-responsive regulator,UW5-IIA
FCNOHOGK_03952,CDS,1911,btuB_3,,,Vitamin B12 transporter BtuB,UW5-IIA
FCNOHOGK_03953,CDS,636,fhuC,7.2.2.16,COG1120,Iron(3+)-hydroxamate import ATP-binding protein FhuC,UW5-IIA
FCNOHOGK_03954,CDS,807,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03955,CDS,741,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03956,CDS,603,COQ5_5,2.1.1.163,,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",UW5-IIA
FCNOHOGK_03957,CDS,1131,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03958,CDS,930,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03959,CDS,834,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03960,CDS,834,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03961,CDS,1692,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03962,CDS,1695,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03963,CDS,4533,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03964,CDS,717,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03965,CDS,1689,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03966,CDS,942,carH,,,HTH-type transcriptional repressor CarH,UW5-IIA
FCNOHOGK_03967,CDS,690,mnmC_2,,COG0665,tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC,UW5-IIA
FCNOHOGK_03968,CDS,1200,tyrS,6.1.1.1,COG0162,Tyrosine--tRNA ligase,UW5-IIA
FCNOHOGK_03969,CDS,828,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03970,CDS,702,clpA_1,,COG0542,ATP-dependent Clp protease ATP-binding subunit ClpA,UW5-IIA
FCNOHOGK_03971,CDS,495,,4.1.3.17,COG0684,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,UW5-IIA
FCNOHOGK_03972,CDS,507,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03973,CDS,1215,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03974,CDS,2016,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03975,CDS,2016,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03976,CDS,1320,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03977,CDS,294,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03978,CDS,1449,tldD,3.4.-.-,COG0312,Metalloprotease TldD,UW5-IIA
FCNOHOGK_03979,CDS,846,nit1,3.5.1.128,,Deaminated glutathione amidase,UW5-IIA
FCNOHOGK_03980,CDS,3924,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03981,CDS,2838,glnE,,COG1391,Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme,UW5-IIA
FCNOHOGK_03982,CDS,2559,,,COG2307,putative protein,UW5-IIA
FCNOHOGK_03983,CDS,1005,,,COG1305,putative protein,UW5-IIA
FCNOHOGK_03984,CDS,2673,,7.2.2.10,,Calcium-transporting ATPase 1,UW5-IIA
FCNOHOGK_03985,CDS,483,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03986,CDS,3246,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03987,CDS,228,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03988,CDS,237,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03989,CDS,393,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03990,CDS,1059,pnoA,1.13.12.-,,Nitronate monooxygenase,UW5-IIA
FCNOHOGK_03991,CDS,843,ligA_2,6.5.1.1,,DNA ligase,UW5-IIA
FCNOHOGK_03992,CDS,372,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03993,CDS,648,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03994,CDS,261,fdx_2,,COG1145,Ferredoxin,UW5-IIA
FCNOHOGK_03995,CDS,504,coaD,2.7.7.3,,Phosphopantetheine adenylyltransferase,UW5-IIA
FCNOHOGK_03996,CDS,546,rsmD,2.1.1.171,COG0742,Ribosomal RNA small subunit methyltransferase D,UW5-IIA
FCNOHOGK_03997,CDS,1296,,,,hypothetical protein,UW5-IIA
FCNOHOGK_03998,CDS,1416,,3.4.24.-,COG0612,putative zinc protease,UW5-IIA
FCNOHOGK_03999,CDS,990,ftsY,,COG0552,Signal recognition particle receptor FtsY,UW5-IIA
FCNOHOGK_04000,CDS,690,ftsE,,COG2884,Cell division ATP-binding protein FtsE,UW5-IIA
FCNOHOGK_04001,CDS,900,ftsX,,COG2177,Cell division protein FtsX,UW5-IIA
FCNOHOGK_04002,CDS,375,dgkA,2.7.1.107,COG0818,Diacylglycerol kinase,UW5-IIA
FCNOHOGK_04003,CDS,663,rpiA,5.3.1.6,COG0120,Ribose-5-phosphate isomerase A,UW5-IIA
FCNOHOGK_04004,CDS,273,,,,putative Fe(2+)-trafficking protein,UW5-IIA
FCNOHOGK_04005,CDS,1320,argA,2.3.1.1,COG0548,Amino-acid acetyltransferase,UW5-IIA
FCNOHOGK_04006,CDS,1668,,2.7.4.-,COG2326,Polyphosphate:AMP phosphotransferase,UW5-IIA
FCNOHOGK_04007,CDS,765,rsmE,2.1.1.193,COG1385,Ribosomal RNA small subunit methyltransferase E,UW5-IIA
FCNOHOGK_04008,CDS,552,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04009,CDS,810,cysQ,3.1.3.7,,"3'(2'),5'-bisphosphate nucleotidase CysQ",UW5-IIA
FCNOHOGK_04010,CDS,1143,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04011,CDS,1092,apbC,,COG0489,Iron-sulfur cluster carrier protein,UW5-IIA
FCNOHOGK_04012,CDS,408,mgtA,2.4.1.-,COG0438,GDP-mannose-dependent alpha-mannosyltransferase,UW5-IIA
FCNOHOGK_04013,CDS,840,,2.4.1.337,COG0438,Alpha-monoglucosyldiacylglycerol synthase,UW5-IIA
FCNOHOGK_04014,CDS,699,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04015,CDS,567,dcd,3.5.4.13,,dCTP deaminase,UW5-IIA
FCNOHOGK_04016,CDS,2238,adiA,4.1.1.19,COG1982,Biodegradative arginine decarboxylase,UW5-IIA
FCNOHOGK_04017,CDS,1443,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04018,CDS,645,hisG_3,2.4.2.17,COG0040,ATP phosphoribosyltransferase,UW5-IIA
FCNOHOGK_04019,CDS,1314,hisD,1.1.1.23,COG0141,Histidinol dehydrogenase,UW5-IIA
FCNOHOGK_04020,CDS,1089,hisC_4,2.6.1.9,COG0079,Histidinol-phosphate aminotransferase,UW5-IIA
FCNOHOGK_04021,CDS,588,hisB,,COG0131,Histidine biosynthesis bifunctional protein HisB,UW5-IIA
FCNOHOGK_04022,CDS,660,hisH_2,4.3.2.10,COG0118,Imidazole glycerol phosphate synthase subunit HisH,UW5-IIA
FCNOHOGK_04023,CDS,744,hisA,5.3.1.16,COG0106,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase,UW5-IIA
FCNOHOGK_04024,CDS,762,hisF_2,4.3.2.10,COG0107,Imidazole glycerol phosphate synthase subunit HisF,UW5-IIA
FCNOHOGK_04025,CDS,405,hisI_2,3.5.4.19,,Phosphoribosyl-AMP cyclohydrolase,UW5-IIA
FCNOHOGK_04026,CDS,321,hisE,3.6.1.31,COG0140,Phosphoribosyl-ATP pyrophosphatase,UW5-IIA
FCNOHOGK_04027,CDS,351,,3.9.1.-,COG0537,Purine nucleoside phosphoramidase,UW5-IIA
FCNOHOGK_04028,CDS,246,tatA,,COG1826,Sec-independent protein translocase protein TatA,UW5-IIA
FCNOHOGK_04029,CDS,399,tatB,,,Sec-independent protein translocase protein TatB,UW5-IIA
FCNOHOGK_04030,CDS,870,tatC,,COG0805,Sec-independent protein translocase protein TatC,UW5-IIA
FCNOHOGK_04031,CDS,795,yafJ,2.4.2.-,COG0121,Putative glutamine amidotransferase YafJ,UW5-IIA
FCNOHOGK_04032,CDS,1182,degQ,3.4.21.107,COG0265,Periplasmic pH-dependent serine endoprotease DegQ,UW5-IIA
FCNOHOGK_04033,CDS,747,ybgI,,COG0327,GTP cyclohydrolase 1 type 2 ,UW5-IIA
FCNOHOGK_04034,CDS,684,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04035,CDS,528,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04036,CDS,564,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04037,CDS,633,ubiX,2.5.1.129,COG0163,Flavin prenyltransferase UbiX,UW5-IIA
FCNOHOGK_04038,CDS,1218,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04039,CDS,4200,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04040,CDS,1065,mutY,3.2.2.31,COG1194,Adenine DNA glycosylase,UW5-IIA
FCNOHOGK_04041,CDS,591,rutF,1.5.1.42,,FMN reductase (NADH) RutF,UW5-IIA
FCNOHOGK_04042,CDS,204,cspD,,COG1278,Cold shock-like protein CspD,UW5-IIA
FCNOHOGK_04043,CDS,309,clpS,,COG2127,ATP-dependent Clp protease adapter protein ClpS,UW5-IIA
FCNOHOGK_04044,CDS,1833,clpA_2,,COG0542,ATP-dependent Clp protease ATP-binding subunit ClpA,UW5-IIA
FCNOHOGK_04045,CDS,1119,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04046,CDS,906,scaA,,COG0803,Manganese ABC transporter substrate-binding lipoprotein,UW5-IIA
FCNOHOGK_04047,CDS,783,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04048,CDS,579,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04049,CDS,723,yknY_4,3.6.3.-,COG1136,putative ABC transporter ATP-binding protein YknY,UW5-IIA
FCNOHOGK_04050,CDS,1275,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04051,CDS,381,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04052,CDS,1890,yejM,,COG3083,Inner membrane protein YejM,UW5-IIA
FCNOHOGK_04053,CDS,1059,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04054,CDS,984,czcD,,COG1230,"Cadmium, cobalt and zinc/H(+)-K(+) antiporter",UW5-IIA
FCNOHOGK_04055,CDS,459,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04056,CDS,453,dtd,3.1.1.96,COG1490,D-aminoacyl-tRNA deacylase,UW5-IIA
FCNOHOGK_04057,tRNA,76,,,,tRNA-Glu(ttc),UW5-IIA
FCNOHOGK_04058,tRNA,76,,,,tRNA-Ala(ggc),UW5-IIA
FCNOHOGK_04059,CDS,153,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04060,tRNA,94,,,,tRNA-Ser(gct),UW5-IIA
FCNOHOGK_04061,tRNA,94,,,,tRNA-Ser(gct),UW5-IIA
FCNOHOGK_04062,CDS,399,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04063,CDS,2025,fadH,1.3.1.34,COG0446,"2,4-dienoyl-CoA reductase",UW5-IIA
FCNOHOGK_04064,CDS,450,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04065,CDS,849,sseB,2.8.1.1,COG2897,Putative thiosulfate sulfurtransferase SseB,UW5-IIA
FCNOHOGK_04066,CDS,366,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04067,CDS,288,xseB,3.1.11.6,,Exodeoxyribonuclease 7 small subunit,UW5-IIA
FCNOHOGK_04068,CDS,924,ispA,2.5.1.10,COG0142,Farnesyl diphosphate synthase,UW5-IIA
FCNOHOGK_04069,CDS,1890,dxs_2,2.2.1.7,COG1154,1-deoxy-D-xylulose-5-phosphate synthase,UW5-IIA
FCNOHOGK_04070,CDS,819,folE2_2,3.5.4.16,COG1469,GTP cyclohydrolase FolE2,UW5-IIA
FCNOHOGK_04071,CDS,366,rplS,,COG0335,50S ribosomal protein L19,UW5-IIA
FCNOHOGK_04072,CDS,591,trmD,2.1.1.228,COG0336,tRNA (guanine-N(1)-)-methyltransferase,UW5-IIA
FCNOHOGK_04073,CDS,573,rimM,,COG0806,Ribosome maturation factor RimM,UW5-IIA
FCNOHOGK_04074,CDS,255,rpsP,,COG0228,30S ribosomal protein S16,UW5-IIA
FCNOHOGK_04075,CDS,1527,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04076,CDS,843,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04077,CDS,594,,1.6.5.2,COG0655,NAD(P)H dehydrogenase (quinone),UW5-IIA
FCNOHOGK_04078,CDS,348,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04079,CDS,1539,leuA_2,2.3.3.13,COG0119,2-isopropylmalate synthase,UW5-IIA
FCNOHOGK_04080,CDS,768,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04081,CDS,1017,ilvC,1.1.1.86,COG0059,Ketol-acid reductoisomerase (NADP(+)),UW5-IIA
FCNOHOGK_04082,CDS,492,ilvH,2.2.1.6,COG0440,Acetolactate synthase isozyme 3 small subunit,UW5-IIA
FCNOHOGK_04083,CDS,1713,ilvI,2.2.1.6,COG0028,Acetolactate synthase isozyme 3 large subunit,UW5-IIA
FCNOHOGK_04084,CDS,498,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04085,CDS,378,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04086,CDS,615,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04087,CDS,426,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04088,CDS,1074,lptG,,COG0795,Lipopolysaccharide export system permease protein LptG,UW5-IIA
FCNOHOGK_04089,CDS,1080,lptF,,COG0795,Lipopolysaccharide export system permease protein LptF,UW5-IIA
FCNOHOGK_04090,CDS,1497,pepA,3.4.11.1,COG0260,Cytosol aminopeptidase,UW5-IIA
FCNOHOGK_04091,CDS,426,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04092,CDS,501,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04093,CDS,2829,valS,6.1.1.9,COG0525,Valine--tRNA ligase,UW5-IIA
FCNOHOGK_04094,CDS,1791,menF_2,5.4.4.2,,Isochorismate synthase MenF,UW5-IIA
FCNOHOGK_04095,CDS,228,tusA,,COG0425,Sulfur carrier protein TusA,UW5-IIA
FCNOHOGK_04096,CDS,1461,bepA_9,3.4.-.-,COG4783,Beta-barrel assembly-enhancing protease,UW5-IIA
FCNOHOGK_04097,CDS,435,moaC,4.6.1.17,COG0315,Cyclic pyranopterin monophosphate synthase,UW5-IIA
FCNOHOGK_04098,CDS,321,,,COG2916,DNA-binding protein Bv3F,UW5-IIA
FCNOHOGK_04099,CDS,1002,galE,5.1.3.2,COG1087,UDP-glucose 4-epimerase,UW5-IIA
FCNOHOGK_04100,CDS,819,apaH,3.6.1.41,COG0639,"Bis(5'-nucleosyl)-tetraphosphatase, symmetrical",UW5-IIA
FCNOHOGK_04101,CDS,444,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04102,CDS,936,adoK,2.7.1.20,COG0524,Adenosine kinase,UW5-IIA
FCNOHOGK_04103,CDS,930,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04104,CDS,891,prmA,2.1.1.-,COG2264,Ribosomal protein L11 methyltransferase,UW5-IIA
FCNOHOGK_04105,CDS,1365,accC,6.3.4.14,COG0439,Biotin carboxylase,UW5-IIA
FCNOHOGK_04106,CDS,456,accB,,COG0511,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,UW5-IIA
FCNOHOGK_04107,CDS,552,resA_5,,,Thiol-disulfide oxidoreductase ResA,UW5-IIA
FCNOHOGK_04108,CDS,594,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04109,CDS,1359,mpl,6.3.2.45,COG0773,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",UW5-IIA
FCNOHOGK_04110,CDS,897,ctaB_2,2.5.1.141,COG0109,Protoheme IX farnesyltransferase,UW5-IIA
FCNOHOGK_04111,CDS,564,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04112,CDS,681,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04113,CDS,201,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04114,CDS,861,ctaE,1.9.3.1,COG1845,Cytochrome c oxidase subunit 3,UW5-IIA
FCNOHOGK_04115,CDS,588,ctaG,,COG3175,Cytochrome c oxidase assembly protein CtaG,UW5-IIA
FCNOHOGK_04116,CDS,222,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04117,CDS,1608,ctaD,1.9.3.1,COG0843,Cytochrome c oxidase subunit 1,UW5-IIA
FCNOHOGK_04118,CDS,1182,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04119,CDS,474,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04120,CDS,861,rpoH,,COG0568,RNA polymerase sigma factor RpoH,UW5-IIA
FCNOHOGK_04121,CDS,261,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04122,CDS,840,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04123,CDS,768,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04124,CDS,456,nudB,3.6.1.67,COG0494,Dihydroneopterin triphosphate diphosphatase,UW5-IIA
FCNOHOGK_04125,CDS,444,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04126,CDS,408,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04127,CDS,1803,aspS,6.1.1.23,COG0173,Aspartate--tRNA(Asp/Asn) ligase,UW5-IIA
FCNOHOGK_04128,CDS,648,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04129,CDS,333,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04130,CDS,861,outO,,,Type 4 prepilin-like proteins leader peptide-processing enzyme,UW5-IIA
FCNOHOGK_04131,CDS,1239,epsF_3,,COG1459,Type II secretion system protein F,UW5-IIA
FCNOHOGK_04132,CDS,1716,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04133,CDS,135,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04134,CDS,915,xerC_2,,COG4973,Tyrosine recombinase XerC,UW5-IIA
FCNOHOGK_04135,CDS,654,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04136,CDS,831,dapF,5.1.1.7,COG0253,Diaminopimelate epimerase,UW5-IIA
FCNOHOGK_04137,CDS,528,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04138,CDS,1833,glmS,2.6.1.16,COG0449,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],UW5-IIA
FCNOHOGK_04139,CDS,1359,glmU,,,Bifunctional protein GlmU,UW5-IIA
FCNOHOGK_04140,CDS,1443,gltD,1.4.1.13,COG0493,Glutamate synthase [NADPH] small chain,UW5-IIA
FCNOHOGK_04141,CDS,4680,gltB,1.4.7.1,,Ferredoxin-dependent glutamate synthase 1,UW5-IIA
FCNOHOGK_04142,CDS,633,pntA,7.1.1.1,COG3288,NAD(P) transhydrogenase subunit alpha,UW5-IIA
FCNOHOGK_04143,CDS,1419,pntB,7.1.1.1,COG1282,NAD(P) transhydrogenase subunit beta,UW5-IIA
FCNOHOGK_04144,CDS,462,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04145,CDS,1122,,,,Deoxyguanosinetriphosphate triphosphohydrolase-like protein,UW5-IIA
FCNOHOGK_04146,CDS,1089,aroB,4.2.3.4,COG0337,3-dehydroquinate synthase,UW5-IIA
FCNOHOGK_04147,CDS,537,aroK,2.7.1.71,COG0703,Shikimate kinase 1,UW5-IIA
FCNOHOGK_04148,CDS,2112,sctC_3,,,Type 3 secretion system secretin,UW5-IIA
