locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
DPBCLNFG_01314,CDS,1746,fmt_1,2.1.2.9,,Methionyl-tRNA formyltransferase,Acc_IA
DPBCLNFG_01315,CDS,1050,hypE,4.2.1.-,,Carbamoyl dehydratase HypE,Acc_IA
DPBCLNFG_01316,CDS,612,,,,hypothetical protein,Acc_IA
DPBCLNFG_01317,CDS,285,hupA,,COG0776,DNA-binding protein HU 1,Acc_IA
DPBCLNFG_01318,CDS,249,uvrA,,COG0178,UvrABC system protein A,Acc_IA
DPBCLNFG_01319,CDS,174,,,,hypothetical protein,Acc_IA
DPBCLNFG_01320,CDS,1206,yajR,,COG0477,Inner membrane transport protein YajR,Acc_IA
DPBCLNFG_01321,CDS,486,ssb,,,Single-stranded DNA-binding protein,Acc_IA
DPBCLNFG_01322,CDS,984,acuI_1,1.3.1.84,COG0604,Acrylyl-CoA reductase AcuI,Acc_IA
DPBCLNFG_01323,CDS,141,,,,hypothetical protein,Acc_IA
DPBCLNFG_01324,CDS,237,,,,hypothetical protein,Acc_IA
DPBCLNFG_01325,CDS,2715,pacL_2,7.2.2.10,COG0474,Calcium-transporting ATPase,Acc_IA
DPBCLNFG_01326,CDS,1035,,,,hypothetical protein,Acc_IA
DPBCLNFG_01327,CDS,1860,ybhF,,COG1131,putative multidrug ABC transporter ATP-binding protein YbhF,Acc_IA
DPBCLNFG_01328,CDS,1158,ybhS,,COG0842,putative multidrug ABC transporter permease YbhS,Acc_IA
DPBCLNFG_01329,CDS,1110,ybhR,,COG0842,putative multidrug ABC transporter permease YbhR,Acc_IA
DPBCLNFG_01330,CDS,303,,,,hypothetical protein,Acc_IA
DPBCLNFG_01331,CDS,537,,,,hypothetical protein,Acc_IA
DPBCLNFG_01332,CDS,1062,acr3_1,,COG0798,Arsenical-resistance protein Acr3,Acc_IA
DPBCLNFG_01333,CDS,765,,,,hypothetical protein,Acc_IA
DPBCLNFG_01334,CDS,1011,gap3_1,1.2.1.12,COG0057,Glyceraldehyde-3-phosphate dehydrogenase 3,Acc_IA
DPBCLNFG_01335,CDS,1299,,,,hypothetical protein,Acc_IA
DPBCLNFG_01336,CDS,492,,,,hypothetical protein,Acc_IA
DPBCLNFG_01337,CDS,528,,,,Bacteriohemerythrin,Acc_IA
DPBCLNFG_01338,CDS,606,,,,hypothetical protein,Acc_IA
DPBCLNFG_01339,CDS,654,,,,hypothetical protein,Acc_IA
DPBCLNFG_01340,CDS,3606,,,,hypothetical protein,Acc_IA
DPBCLNFG_01341,CDS,8166,,,,hypothetical protein,Acc_IA
DPBCLNFG_01342,CDS,1140,,,,hypothetical protein,Acc_IA
DPBCLNFG_01343,CDS,8181,,,,hypothetical protein,Acc_IA
DPBCLNFG_01344,CDS,945,,,,hypothetical protein,Acc_IA
DPBCLNFG_01345,CDS,465,,,,hypothetical protein,Acc_IA
DPBCLNFG_01346,CDS,678,thiE,2.5.1.3,COG0352,Thiamine-phosphate synthase,Acc_IA
DPBCLNFG_01347,CDS,801,pdxK,2.7.1.35,,Pyridoxine/pyridoxal/pyridoxamine kinase,Acc_IA
DPBCLNFG_01348,CDS,306,norV,,,Anaerobic nitric oxide reductase flavorubredoxin,Acc_IA
DPBCLNFG_01349,CDS,396,patA,,COG0784,Protein PatA,Acc_IA
DPBCLNFG_01350,CDS,363,pleD_2,,,Response regulator PleD,Acc_IA
DPBCLNFG_01351,CDS,510,,,,hypothetical protein,Acc_IA
DPBCLNFG_01352,CDS,2166,,,,hypothetical protein,Acc_IA
DPBCLNFG_01353,CDS,564,,,,hypothetical protein,Acc_IA
DPBCLNFG_01354,CDS,1272,,,,hypothetical protein,Acc_IA
DPBCLNFG_01355,CDS,1221,,,,hypothetical protein,Acc_IA
DPBCLNFG_01356,CDS,261,,,,hypothetical protein,Acc_IA
DPBCLNFG_01357,CDS,804,,,,hypothetical protein,Acc_IA
DPBCLNFG_01358,CDS,1452,phrA,4.1.99.3,COG0415,Deoxyribodipyrimidine photo-lyase,Acc_IA
DPBCLNFG_01359,CDS,561,,,,hypothetical protein,Acc_IA
DPBCLNFG_01360,CDS,177,,,,hypothetical protein,Acc_IA
DPBCLNFG_01361,CDS,225,,,,hypothetical protein,Acc_IA
DPBCLNFG_01362,CDS,765,,,,hypothetical protein,Acc_IA
DPBCLNFG_01363,CDS,2469,gyrB,5.6.2.2,COG0187,DNA gyrase subunit B,Acc_IA
DPBCLNFG_01364,CDS,1131,dnaN,,COG0592,Beta sliding clamp,Acc_IA
DPBCLNFG_01365,CDS,1404,dnaA,,COG0593,Chromosomal replication initiator protein DnaA,Acc_IA
DPBCLNFG_01366,CDS,210,yidD,,COG0759,Putative membrane protein insertion efficiency factor,Acc_IA
DPBCLNFG_01367,CDS,1701,yidC,,COG0706,Membrane protein insertase YidC,Acc_IA
DPBCLNFG_01368,CDS,1377,mnmE,3.6.-.-,COG0486,tRNA modification GTPase MnmE,Acc_IA
DPBCLNFG_01369,CDS,762,tam_2,2.1.1.144,COG4106,Trans-aconitate 2-methyltransferase,Acc_IA
DPBCLNFG_01370,CDS,780,yfcA_1,,COG0730,putative membrane transporter protein YfcA,Acc_IA
DPBCLNFG_01371,CDS,1722,,,,hypothetical protein,Acc_IA
DPBCLNFG_01372,CDS,1560,ahpF,1.8.1.-,COG3634,Alkyl hydroperoxide reductase subunit F,Acc_IA
DPBCLNFG_01373,CDS,564,ahpC,1.11.1.15,COG0450,Alkyl hydroperoxide reductase C,Acc_IA
DPBCLNFG_01374,CDS,1920,mnmG,,COG0445,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,Acc_IA
DPBCLNFG_01375,CDS,405,troA,,COG0803,Periplasmic zinc-binding protein TroA,Acc_IA
DPBCLNFG_01376,CDS,348,,,,hypothetical protein,Acc_IA
DPBCLNFG_01377,CDS,288,,,,hypothetical protein,Acc_IA
DPBCLNFG_01378,CDS,1920,,,,hypothetical protein,Acc_IA
DPBCLNFG_01379,CDS,654,sigG,,COG1595,ECF RNA polymerase sigma factor SigG,Acc_IA
DPBCLNFG_01380,CDS,1119,ald,1.4.1.1,COG0686,Alanine dehydrogenase,Acc_IA
DPBCLNFG_01381,CDS,810,suhB,3.1.3.25,COG0483,Inositol-1-monophosphatase,Acc_IA
DPBCLNFG_01382,CDS,822,trmJ,2.1.1.-,,tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ,Acc_IA
DPBCLNFG_01383,CDS,753,dapH_1,2.3.1.89,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",Acc_IA
DPBCLNFG_01384,CDS,492,iscR,,COG1959,HTH-type transcriptional regulator IscR,Acc_IA
DPBCLNFG_01385,CDS,1158,nifS,2.8.1.7,COG1104,Cysteine desulfurase NifS,Acc_IA
DPBCLNFG_01386,CDS,1212,iscS,2.8.1.7,COG1104,Cysteine desulfurase IscS,Acc_IA
DPBCLNFG_01387,CDS,396,iscU,,COG0822,Iron-sulfur cluster assembly scaffold protein IscU,Acc_IA
DPBCLNFG_01388,CDS,324,iscA,,COG0316,Iron-binding protein IscA,Acc_IA
DPBCLNFG_01389,CDS,528,hscB,,COG1076,Co-chaperone protein HscB,Acc_IA
DPBCLNFG_01390,CDS,1902,hscA_3,,COG0443,Chaperone protein HscA,Acc_IA
DPBCLNFG_01391,CDS,342,fdx_1,,COG0633,2Fe-2S ferredoxin,Acc_IA
DPBCLNFG_01392,CDS,195,iscX,,COG2975,Protein IscX,Acc_IA
DPBCLNFG_01393,CDS,390,,,,hypothetical protein,Acc_IA
DPBCLNFG_01394,CDS,810,,,,hypothetical protein,Acc_IA
DPBCLNFG_01395,CDS,465,,,,hypothetical protein,Acc_IA
DPBCLNFG_01396,CDS,900,rdgC,,COG2974,Recombination-associated protein RdgC,Acc_IA
DPBCLNFG_01397,tRNA,85,,,,tRNA-Leu(tag),Acc_IA
DPBCLNFG_01398,CDS,336,,,,hypothetical protein,Acc_IA
DPBCLNFG_01399,CDS,453,,,,hypothetical protein,Acc_IA
DPBCLNFG_01400,CDS,969,yedI,,COG2354,Inner membrane protein YedI,Acc_IA
DPBCLNFG_01401,CDS,345,,,,hypothetical protein,Acc_IA
DPBCLNFG_01402,CDS,945,liuE,4.1.3.26,COG0119,3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase,Acc_IA
DPBCLNFG_01403,CDS,237,,,,hypothetical protein,Acc_IA
DPBCLNFG_01404,CDS,192,,,,hypothetical protein,Acc_IA
DPBCLNFG_01405,CDS,915,gloB_2,3.1.2.6,,Hydroxyacylglutathione hydrolase,Acc_IA
DPBCLNFG_01406,CDS,447,,,,hypothetical protein,Acc_IA
DPBCLNFG_01407,CDS,783,rcsC_4,2.7.13.3,,Sensor histidine kinase RcsC,Acc_IA
DPBCLNFG_01408,CDS,1134,ribBA,,COG0108,Riboflavin biosynthesis protein RibBA,Acc_IA
DPBCLNFG_01409,CDS,516,ribH,2.5.1.78,COG0054,"6,7-dimethyl-8-ribityllumazine synthase",Acc_IA
DPBCLNFG_01410,CDS,495,nusB,,,Transcription antitermination protein NusB,Acc_IA
DPBCLNFG_01411,CDS,960,thiL,2.7.4.16,COG0611,Thiamine-monophosphate kinase,Acc_IA
DPBCLNFG_01412,CDS,492,pgpA,3.1.3.27,COG1267,Phosphatidylglycerophosphatase A,Acc_IA
DPBCLNFG_01413,CDS,510,pncC,3.5.1.42,COG1546,Nicotinamide-nucleotide amidohydrolase PncC,Acc_IA
DPBCLNFG_01414,CDS,1404,,,,hypothetical protein,Acc_IA
DPBCLNFG_01415,CDS,1026,recA,,COG0468,Protein RecA,Acc_IA
DPBCLNFG_01416,CDS,420,recX,,COG2137,Regulatory protein RecX,Acc_IA
DPBCLNFG_01417,CDS,735,lptB_1,3.6.3.-,COG1137,Lipopolysaccharide export system ATP-binding protein LptB,Acc_IA
DPBCLNFG_01418,CDS,786,,,,hypothetical protein,Acc_IA
DPBCLNFG_01419,CDS,579,rpoN,,COG1508,RNA polymerase sigma-54 factor,Acc_IA
DPBCLNFG_01420,CDS,327,hpf_1,,COG1544,Ribosome hibernation promoting factor,Acc_IA
DPBCLNFG_01421,CDS,453,ptsN,,COG1762,Nitrogen regulatory protein,Acc_IA
DPBCLNFG_01422,CDS,945,hprK,2.7.11.-,,HPr kinase/phosphorylase,Acc_IA
DPBCLNFG_01423,CDS,363,psiF,,,Phosphate starvation-inducible protein PsiF,Acc_IA
DPBCLNFG_01424,CDS,456,,,,hypothetical protein,Acc_IA
DPBCLNFG_01425,CDS,1170,ubiI,1.14.13.240,COG0654,2-octaprenylphenol hydroxylase,Acc_IA
DPBCLNFG_01426,CDS,714,dsbC,,COG1651,putative thiol:disulfide interchange protein DsbC,Acc_IA
DPBCLNFG_01427,CDS,732,,,,hypothetical protein,Acc_IA
DPBCLNFG_01428,CDS,447,,,,hypothetical protein,Acc_IA
DPBCLNFG_01429,CDS,615,rpoD_1,,COG0568,RNA polymerase sigma factor RpoD,Acc_IA
DPBCLNFG_01430,CDS,1374,rpoD_2,,COG0568,RNA polymerase sigma factor RpoD,Acc_IA
DPBCLNFG_01431,CDS,1749,dnaG,2.7.7.-,COG0358,DNA primase,Acc_IA
DPBCLNFG_01432,CDS,450,yqeY,,COG1610,putative protein YqeY,Acc_IA
DPBCLNFG_01433,CDS,213,rpsU,,COG0828,30S ribosomal protein S21,Acc_IA
DPBCLNFG_01434,CDS,1305,,,,hypothetical protein,Acc_IA
DPBCLNFG_01435,CDS,474,,,,hypothetical protein,Acc_IA
DPBCLNFG_01436,CDS,318,,,,hypothetical protein,Acc_IA
DPBCLNFG_01437,CDS,480,nreC,,COG2197,Oxygen regulatory protein NreC,Acc_IA
DPBCLNFG_01438,CDS,360,degU,,COG2197,Transcriptional regulatory protein DegU,Acc_IA
DPBCLNFG_01439,CDS,549,,,,hypothetical protein,Acc_IA
DPBCLNFG_01440,CDS,1854,kefC_2,,COG0475,Glutathione-regulated potassium-efflux system protein KefC,Acc_IA
DPBCLNFG_01441,CDS,690,,,COG1926,Putative phosphoribosyl transferase,Acc_IA
DPBCLNFG_01442,CDS,1110,,,,hypothetical protein,Acc_IA
DPBCLNFG_01443,CDS,561,,,,hypothetical protein,Acc_IA
DPBCLNFG_01444,CDS,837,,,,hypothetical protein,Acc_IA
DPBCLNFG_01445,CDS,699,ispD,2.7.7.60,,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,Acc_IA
DPBCLNFG_01446,CDS,480,ispF,4.6.1.12,COG0245,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",Acc_IA
DPBCLNFG_01447,CDS,1023,,,,hypothetical protein,Acc_IA
DPBCLNFG_01448,CDS,936,,,,hypothetical protein,Acc_IA
DPBCLNFG_01449,CDS,111,,,,hypothetical protein,Acc_IA
DPBCLNFG_01450,CDS,2580,malP,2.4.1.1,COG0058,Maltodextrin phosphorylase,Acc_IA
DPBCLNFG_01451,CDS,1959,glgE1,2.4.99.16,COG0366,"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1",Acc_IA
DPBCLNFG_01452,CDS,1209,glgM,2.4.1.342,COG0438,Alpha-maltose-1-phosphate synthase,Acc_IA
DPBCLNFG_01453,CDS,687,tsaB,,COG1214,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,Acc_IA
DPBCLNFG_01454,CDS,468,rimI,2.3.1.266,COG0456,[Ribosomal protein S18]-alanine N-acetyltransferase,Acc_IA
DPBCLNFG_01455,CDS,873,,,,hypothetical protein,Acc_IA
DPBCLNFG_01456,CDS,630,lemA,,COG1704,Protein LemA,Acc_IA
DPBCLNFG_01457,CDS,882,,,,hypothetical protein,Acc_IA
DPBCLNFG_01458,CDS,498,,,,hypothetical protein,Acc_IA
DPBCLNFG_01459,CDS,522,lrp_2,,COG1522,Leucine-responsive regulatory protein,Acc_IA
DPBCLNFG_01460,CDS,1626,ipdC,4.1.1.74,COG3961,Indole-3-pyruvate decarboxylase,Acc_IA
DPBCLNFG_01461,CDS,1263,lplT,,,Lysophospholipid transporter LplT,Acc_IA
DPBCLNFG_01462,CDS,903,cysL,,COG0583,HTH-type transcriptional regulator CysL,Acc_IA
DPBCLNFG_01463,CDS,1113,dadX,5.1.1.1,COG0787,"Alanine racemase, catabolic",Acc_IA
DPBCLNFG_01464,CDS,1380,radA,3.6.4.-,COG1066,DNA repair protein RadA,Acc_IA
DPBCLNFG_01465,CDS,873,,,,hypothetical protein,Acc_IA
DPBCLNFG_01466,CDS,1389,pknD_3,2.7.11.1,,Serine/threonine-protein kinase PknD,Acc_IA
DPBCLNFG_01467,CDS,864,ettA,,COG0488,Energy-dependent translational throttle protein EttA,Acc_IA
DPBCLNFG_01468,CDS,549,,,,hypothetical protein,Acc_IA
DPBCLNFG_01469,CDS,1560,,,,hypothetical protein,Acc_IA
DPBCLNFG_01470,CDS,1086,,,,hypothetical protein,Acc_IA
DPBCLNFG_01471,CDS,864,,,,hypothetical protein,Acc_IA
DPBCLNFG_01472,CDS,1170,wbpI,5.1.3.23,COG0381,"UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase",Acc_IA
DPBCLNFG_01473,CDS,1095,,,,hypothetical protein,Acc_IA
DPBCLNFG_01474,CDS,1584,,,,hypothetical protein,Acc_IA
DPBCLNFG_01475,CDS,966,,,,hypothetical protein,Acc_IA
DPBCLNFG_01476,CDS,1560,,,,hypothetical protein,Acc_IA
DPBCLNFG_01477,CDS,630,,,,hypothetical protein,Acc_IA
DPBCLNFG_01478,CDS,810,cheR,2.1.1.80,,Chemotaxis protein methyltransferase,Acc_IA
DPBCLNFG_01479,CDS,177,ureG_1,,,Urease accessory protein UreG,Acc_IA
DPBCLNFG_01480,CDS,1005,,,,hypothetical protein,Acc_IA
DPBCLNFG_01481,CDS,492,,,,hypothetical protein,Acc_IA
DPBCLNFG_01482,CDS,2616,gyrA,5.6.2.2,COG0188,DNA gyrase subunit A,Acc_IA
DPBCLNFG_01483,CDS,99,,,,hypothetical protein,Acc_IA
DPBCLNFG_01484,CDS,1092,pheA,,,Bifunctional chorismate mutase/prephenate dehydratase,Acc_IA
DPBCLNFG_01485,CDS,1089,hisC_2,2.6.1.9,,Histidinol-phosphate aminotransferase,Acc_IA
DPBCLNFG_01486,CDS,888,tyrC,1.3.1.43,,Cyclohexadienyl dehydrogenase,Acc_IA
DPBCLNFG_01487,CDS,1953,aroA,2.5.1.19,,3-phosphoshikimate 1-carboxyvinyltransferase,Acc_IA
DPBCLNFG_01488,CDS,1698,rpsA,,COG0539,30S ribosomal protein S1,Acc_IA
DPBCLNFG_01489,CDS,294,ihfB,,COG0776,Integration host factor subunit beta,Acc_IA
DPBCLNFG_01490,CDS,588,,,,hypothetical protein,Acc_IA
DPBCLNFG_01491,CDS,1170,lapB,,COG2956,Lipopolysaccharide assembly protein B,Acc_IA
DPBCLNFG_01492,CDS,336,,,,hypothetical protein,Acc_IA
DPBCLNFG_01493,CDS,528,mobB,,COG1763,Molybdopterin-guanine dinucleotide biosynthesis adapter protein,Acc_IA
DPBCLNFG_01494,CDS,1335,,,,hypothetical protein,Acc_IA
DPBCLNFG_01495,CDS,198,yoaA,3.6.4.12,COG1199,putative ATP-dependent DNA helicase YoaA,Acc_IA
DPBCLNFG_01496,CDS,417,,,,hypothetical protein,Acc_IA
DPBCLNFG_01497,CDS,948,,,,hypothetical protein,Acc_IA
DPBCLNFG_01498,CDS,864,htrB,3.4.21.107,COG0265,Serine protease Do-like HtrB,Acc_IA
DPBCLNFG_01499,CDS,909,mltC_1,4.2.2.-,,Membrane-bound lytic murein transglycosylase C,Acc_IA
DPBCLNFG_01500,CDS,1059,wbgU,5.1.3.7,,UDP-N-acetylglucosamine 4-epimerase,Acc_IA
DPBCLNFG_01501,CDS,1281,wbpA,1.1.1.136,COG0677,UDP-N-acetyl-D-glucosamine 6-dehydrogenase,Acc_IA
DPBCLNFG_01502,CDS,2790,bepA_2,3.4.-.-,,Beta-barrel assembly-enhancing protease,Acc_IA
DPBCLNFG_01503,CDS,1359,atoC_3,,COG2204,Regulatory protein AtoC,Acc_IA
DPBCLNFG_01504,CDS,2115,rcsC_5,2.7.13.3,,Sensor histidine kinase RcsC,Acc_IA
DPBCLNFG_01505,CDS,1383,,,,hypothetical protein,Acc_IA
DPBCLNFG_01506,CDS,2088,,,,hypothetical protein,Acc_IA
DPBCLNFG_01507,CDS,2604,,,,hypothetical protein,Acc_IA
DPBCLNFG_01508,CDS,966,,,,hypothetical protein,Acc_IA
DPBCLNFG_01509,CDS,789,crt_1,4.2.1.150,COG1024,Short-chain-enoyl-CoA hydratase,Acc_IA
DPBCLNFG_01510,CDS,2190,FCS1,6.2.1.34,,Trans-feruloyl-CoA synthase FCS1,Acc_IA
DPBCLNFG_01511,CDS,783,crt_2,4.2.1.150,COG1024,Short-chain-enoyl-CoA hydratase,Acc_IA
DPBCLNFG_01512,CDS,2766,,,,hypothetical protein,Acc_IA
DPBCLNFG_01513,CDS,1059,,,,hypothetical protein,Acc_IA
DPBCLNFG_01514,CDS,1605,,,,hypothetical protein,Acc_IA
DPBCLNFG_01515,CDS,999,amiE,3.5.1.4,,Aliphatic amidase,Acc_IA
DPBCLNFG_01516,CDS,1308,davT,2.6.1.48,COG0160,5-aminovalerate aminotransferase DavT,Acc_IA
DPBCLNFG_01517,CDS,798,davD_1,1.2.1.-,COG1012,Glutarate-semialdehyde dehydrogenase,Acc_IA
DPBCLNFG_01518,CDS,1515,gabR,,COG1167,HTH-type transcriptional regulatory protein GabR,Acc_IA
DPBCLNFG_01519,CDS,507,,,,hypothetical protein,Acc_IA
DPBCLNFG_01520,CDS,420,,,,hypothetical protein,Acc_IA
DPBCLNFG_01521,CDS,192,,,,hypothetical protein,Acc_IA
DPBCLNFG_01522,CDS,783,,,,hypothetical protein,Acc_IA
DPBCLNFG_01523,CDS,2079,,,,hypothetical protein,Acc_IA
DPBCLNFG_01524,CDS,654,pal_4,,,Peptidoglycan-associated lipoprotein,Acc_IA
DPBCLNFG_01525,CDS,912,,,,hypothetical protein,Acc_IA
DPBCLNFG_01526,CDS,447,,,,hypothetical protein,Acc_IA
DPBCLNFG_01527,CDS,882,qmcA,,COG0330,Protein QmcA,Acc_IA
DPBCLNFG_01528,CDS,144,,,,hypothetical protein,Acc_IA
DPBCLNFG_01529,CDS,435,,,,hypothetical protein,Acc_IA
DPBCLNFG_01530,CDS,2088,vgb,4.2.99.-,,Virginiamycin B lyase,Acc_IA
DPBCLNFG_01531,CDS,573,nifF,,COG0716,Flavodoxin,Acc_IA
DPBCLNFG_01532,CDS,477,,,COG2764,putative protein,Acc_IA
DPBCLNFG_01533,CDS,636,,,,hypothetical protein,Acc_IA
DPBCLNFG_01534,CDS,1014,,,,hypothetical protein,Acc_IA
DPBCLNFG_01535,CDS,447,,,,hypothetical protein,Acc_IA
DPBCLNFG_01536,CDS,1689,dmsA,1.8.5.3,COG0243,Dimethyl sulfoxide reductase DmsA,Acc_IA
DPBCLNFG_01537,CDS,1269,,,,hypothetical protein,Acc_IA
DPBCLNFG_01538,CDS,2082,,,,hypothetical protein,Acc_IA
DPBCLNFG_01539,CDS,558,,,,hypothetical protein,Acc_IA
DPBCLNFG_01540,CDS,2265,,,,hypothetical protein,Acc_IA
DPBCLNFG_01541,CDS,357,folB,4.1.2.25,COG1539,Dihydroneopterin aldolase,Acc_IA
DPBCLNFG_01542,CDS,699,plsY,2.3.1.15,COG0344,putative glycerol-3-phosphate acyltransferase,Acc_IA
DPBCLNFG_01543,CDS,1032,tsaD,2.3.1.234,COG0533,tRNA N6-adenosine threonylcarbamoyltransferase,Acc_IA
DPBCLNFG_01544,CDS,1800,,,,hypothetical protein,Acc_IA
DPBCLNFG_01545,CDS,501,,,COG0589,Universal stress protein,Acc_IA
DPBCLNFG_01546,CDS,1542,,,,hypothetical protein,Acc_IA
DPBCLNFG_01547,CDS,1275,,,,hypothetical protein,Acc_IA
DPBCLNFG_01548,CDS,702,regX3_1,,COG0745,Sensory transduction protein regX3,Acc_IA
DPBCLNFG_01549,CDS,1485,sasA_11,2.7.-.-,,Adaptive-response sensory-kinase SasA,Acc_IA
DPBCLNFG_01550,CDS,204,,,,hypothetical protein,Acc_IA
DPBCLNFG_01551,CDS,1503,,,,hypothetical protein,Acc_IA
DPBCLNFG_01552,CDS,1458,,,,hypothetical protein,Acc_IA
DPBCLNFG_01553,CDS,915,rfbA,2.7.7.24,COG1209,Glucose-1-phosphate thymidylyltransferase 1,Acc_IA
DPBCLNFG_01554,CDS,444,,,,hypothetical protein,Acc_IA
DPBCLNFG_01555,CDS,297,,,,hypothetical protein,Acc_IA
DPBCLNFG_01556,CDS,825,COQ3,2.1.1.222,,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",Acc_IA
DPBCLNFG_01557,CDS,1704,,,,hypothetical protein,Acc_IA
DPBCLNFG_01558,CDS,384,,,,hypothetical protein,Acc_IA
DPBCLNFG_01559,CDS,336,,,,hypothetical protein,Acc_IA
DPBCLNFG_01560,CDS,636,,,,hypothetical protein,Acc_IA
DPBCLNFG_01561,CDS,504,,,,hypothetical protein,Acc_IA
DPBCLNFG_01562,CDS,2289,,,,hypothetical protein,Acc_IA
DPBCLNFG_01563,CDS,894,luxO,,COG2204,Regulatory protein LuxO,Acc_IA
DPBCLNFG_01564,CDS,402,,,,hypothetical protein,Acc_IA
DPBCLNFG_01565,CDS,888,rarD,,COG2962,Protein RarD,Acc_IA
DPBCLNFG_01566,CDS,1149,dauA,1.4.99.6,,FAD-dependent catabolic D-arginine dehydrogenase DauA,Acc_IA
DPBCLNFG_01567,CDS,933,,,,hypothetical protein,Acc_IA
DPBCLNFG_01568,CDS,726,coaX,2.7.1.33,COG1521,Type III pantothenate kinase,Acc_IA
DPBCLNFG_01569,CDS,879,birA,6.3.4.15,COG0340,Bifunctional ligase/repressor BirA,Acc_IA
DPBCLNFG_01570,CDS,1437,glnG,,COG2204,DNA-binding transcriptional regulator NtrC,Acc_IA
DPBCLNFG_01571,CDS,1074,glnL,2.7.13.3,COG3852,Sensory histidine kinase/phosphatase NtrB,Acc_IA
DPBCLNFG_01572,CDS,477,,,,hypothetical protein,Acc_IA
DPBCLNFG_01573,CDS,864,,5.4.4.3,COG0174,3-hydroxylaminophenol mutase,Acc_IA
DPBCLNFG_01574,CDS,1284,prfB,,COG1186,Peptide chain release factor RF2,Acc_IA
DPBCLNFG_01575,CDS,1653,ctpH,,,Methyl-accepting chemotaxis protein CtpH,Acc_IA
DPBCLNFG_01576,CDS,945,dctB,2.7.13.3,,C4-dicarboxylate transport sensor protein DctB,Acc_IA
DPBCLNFG_01577,CDS,1482,fumC,4.2.1.2,COG0114,Fumarate hydratase class II,Acc_IA
DPBCLNFG_01578,CDS,1518,,,,hypothetical protein,Acc_IA
DPBCLNFG_01579,CDS,723,,,,hypothetical protein,Acc_IA
DPBCLNFG_01580,CDS,309,ilvN,2.2.1.6,COG0440,Acetolactate synthase isozyme 1 small subunit,Acc_IA
DPBCLNFG_01581,CDS,1683,ilvB,2.2.1.6,COG0028,Acetolactate synthase isozyme 1 large subunit,Acc_IA
DPBCLNFG_01582,CDS,1287,,,,hypothetical protein,Acc_IA
DPBCLNFG_01583,CDS,432,kdsD_2,5.3.1.13,COG0517,Arabinose 5-phosphate isomerase KdsD,Acc_IA
DPBCLNFG_01584,CDS,636,cc4,,COG2863,Cytochrome c4,Acc_IA
DPBCLNFG_01585,CDS,711,engB,,,putative GTP-binding protein EngB,Acc_IA
DPBCLNFG_01586,CDS,318,hemB,4.2.1.24,COG0113,Delta-aminolevulinic acid dehydratase,Acc_IA
DPBCLNFG_01587,CDS,1089,,,,hypothetical protein,Acc_IA
DPBCLNFG_01588,CDS,2121,,,,hypothetical protein,Acc_IA
DPBCLNFG_01589,CDS,684,,,,hypothetical protein,Acc_IA
DPBCLNFG_01590,CDS,1170,,,COG3177,putative protein,Acc_IA
DPBCLNFG_01591,CDS,477,,,,hypothetical protein,Acc_IA
DPBCLNFG_01592,CDS,312,,,,hypothetical protein,Acc_IA
DPBCLNFG_01593,CDS,1920,nqrF,7.2.1.1,,Na(+)-translocating NADH-quinone reductase subunit F,Acc_IA
DPBCLNFG_01594,CDS,498,,,,hypothetical protein,Acc_IA
DPBCLNFG_01595,CDS,1572,petB_1,,,Cytochrome b6,Acc_IA
DPBCLNFG_01596,CDS,465,trmL,2.1.1.207,COG0219,tRNA (cytidine(34)-2'-O)-methyltransferase,Acc_IA
DPBCLNFG_01597,CDS,822,,,,hypothetical protein,Acc_IA
DPBCLNFG_01598,CDS,897,ctaB_1,2.5.1.141,COG0109,Protoheme IX farnesyltransferase,Acc_IA
DPBCLNFG_01599,CDS,1695,,,,hypothetical protein,Acc_IA
DPBCLNFG_01600,CDS,540,cbaB,1.9.3.1,COG1622,Cytochrome c oxidase subunit 2,Acc_IA
DPBCLNFG_01601,CDS,150,,,,hypothetical protein,Acc_IA
DPBCLNFG_01602,CDS,1050,ctaA_1,1.3.-.-,COG1612,Heme A synthase,Acc_IA
DPBCLNFG_01603,CDS,945,ctaA_2,1.3.-.-,,Heme A synthase,Acc_IA
DPBCLNFG_01604,CDS,477,,,,hypothetical protein,Acc_IA
DPBCLNFG_01605,CDS,429,,,,hypothetical protein,Acc_IA
DPBCLNFG_01606,CDS,582,,,,hypothetical protein,Acc_IA
DPBCLNFG_01607,CDS,699,ygeA,5.1.1.13,,L-aspartate/glutamate-specific racemase,Acc_IA
DPBCLNFG_01608,CDS,2772,,,,hypothetical protein,Acc_IA
DPBCLNFG_01609,CDS,3435,,,,hypothetical protein,Acc_IA
DPBCLNFG_01610,CDS,405,,,,hypothetical protein,Acc_IA
