locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
BLJGAGFF_02743,CDS,1077,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02744,CDS,1341,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02745,CDS,813,livF_3,,COG0410,High-affinity branched-chain amino acid transport ATP-binding protein LivF,Acc_IC.tsv
BLJGAGFF_02746,CDS,444,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02747,CDS,438,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02748,CDS,396,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02749,CDS,348,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02750,CDS,1503,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02751,CDS,2004,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02752,CDS,1005,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02753,CDS,1152,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02754,CDS,528,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02755,CDS,1785,asnB_3,6.3.5.4,COG0367,Asparagine synthetase [glutamine-hydrolyzing] 1,Acc_IC.tsv
BLJGAGFF_02756,CDS,1647,lcfB_2,6.2.1.3,COG0318,Long-chain-fatty-acid--CoA ligase,Acc_IC.tsv
BLJGAGFF_02757,CDS,1245,btrK,4.1.1.95,,L-glutamyl-[BtrI acyl-carrier protein] decarboxylase,Acc_IC.tsv
BLJGAGFF_02758,CDS,1056,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02759,CDS,396,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02760,CDS,1176,lpd,1.8.1.4,COG1249,Dihydrolipoyl dehydrogenase,Acc_IC.tsv
BLJGAGFF_02761,CDS,630,fzlA,,,FtsZ-localized protein A,Acc_IC.tsv
BLJGAGFF_02762,CDS,609,paiA,2.3.1.57,COG0454,Spermidine/spermine N(1)-acetyltransferase,Acc_IC.tsv
BLJGAGFF_02763,CDS,831,dapF,5.1.1.7,COG0253,Diaminopimelate epimerase,Acc_IC.tsv
BLJGAGFF_02764,CDS,654,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02765,CDS,267,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02766,CDS,291,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02767,CDS,1254,pyrC',,COG0044,Dihydroorotase-like protein,Acc_IC.tsv
BLJGAGFF_02768,CDS,492,pyrB,2.1.3.2,,Aspartate carbamoyltransferase,Acc_IC.tsv
BLJGAGFF_02769,CDS,507,pyrR,2.4.2.9,,Bifunctional protein PyrR,Acc_IC.tsv
BLJGAGFF_02770,CDS,468,yqgF,3.1.-.-,COG0816,Putative pre-16S rRNA nuclease,Acc_IC.tsv
BLJGAGFF_02771,CDS,561,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02772,CDS,1080,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02773,CDS,957,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02774,CDS,1059,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02775,CDS,474,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02776,CDS,687,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02777,CDS,507,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02778,CDS,384,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02779,CDS,267,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02780,CDS,1278,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02781,CDS,159,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02782,CDS,2127,glgX_2,3.2.1.-,COG1523,Glycogen operon protein GlgX ,Acc_IC.tsv
BLJGAGFF_02783,CDS,2928,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02784,CDS,1323,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02785,CDS,1131,atoC_4,,COG2204,Regulatory protein AtoC,Acc_IC.tsv
BLJGAGFF_02786,CDS,321,fliE,,COG1677,Flagellar hook-basal body complex protein FliE,Acc_IC.tsv
BLJGAGFF_02787,CDS,3456,rpoC,2.7.7.6,COG0086,DNA-directed RNA polymerase subunit beta',Acc_IC.tsv
BLJGAGFF_02788,CDS,1200,,,,IS91 family transposase ISAzo26,Acc_IC.tsv
BLJGAGFF_02789,CDS,882,,,,IS91 family transposase ISMno24,Acc_IC.tsv
BLJGAGFF_02790,CDS,882,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02791,tRNA,74,,,,tRNA-Gly(ccc),Acc_IC.tsv
BLJGAGFF_02792,CDS,357,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02793,CDS,1380,miaB,2.8.4.3,COG0621,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase,Acc_IC.tsv
BLJGAGFF_02794,CDS,2409,acnA,4.2.1.3,COG1048,Aconitate hydratase A,Acc_IC.tsv
BLJGAGFF_02795,CDS,1188,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02796,CDS,582,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02797,CDS,1032,rodZ,,COG1426,Cytoskeleton protein RodZ,Acc_IC.tsv
BLJGAGFF_02798,CDS,1245,ispG,1.17.7.3,COG0821,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),Acc_IC.tsv
BLJGAGFF_02799,CDS,1299,hisS,6.1.1.21,,Histidine--tRNA ligase,Acc_IC.tsv
BLJGAGFF_02800,CDS,684,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02801,CDS,1152,bamB,,COG1520,Outer membrane protein assembly factor BamB,Acc_IC.tsv
BLJGAGFF_02802,CDS,600,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02803,CDS,1206,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02804,CDS,2562,,,COG2307,putative protein,Acc_IC.tsv
BLJGAGFF_02805,CDS,252,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02806,CDS,708,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02807,CDS,1695,yidC,,COG0706,Membrane protein insertase YidC,Acc_IC.tsv
BLJGAGFF_02808,CDS,414,rnpA,3.1.26.5,,Ribonuclease P protein component,Acc_IC.tsv
BLJGAGFF_02809,CDS,135,rpmH,,COG0230,50S ribosomal protein L34,Acc_IC.tsv
BLJGAGFF_02810,CDS,1404,dnaA,,COG0593,Chromosomal replication initiator protein DnaA,Acc_IC.tsv
BLJGAGFF_02811,CDS,1131,dnaN,,COG0592,Beta sliding clamp,Acc_IC.tsv
BLJGAGFF_02812,CDS,2469,gyrB,5.6.2.2,COG0187,DNA gyrase subunit B,Acc_IC.tsv
BLJGAGFF_02813,CDS,765,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02814,CDS,2271,pfkA,2.7.1.11,,ATP-dependent 6-phosphofructokinase,Acc_IC.tsv
BLJGAGFF_02815,CDS,822,pyrF,4.1.1.23,COG0284,Orotidine 5'-phosphate decarboxylase,Acc_IC.tsv
BLJGAGFF_02816,CDS,612,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02817,tRNA,76,,,,tRNA-Ala(ggc),Acc_IC.tsv
BLJGAGFF_02818,tRNA,76,,,,tRNA-Glu(ttc),Acc_IC.tsv
BLJGAGFF_02819,CDS,1560,thiC,4.1.99.17,COG0422,Phosphomethylpyrimidine synthase,Acc_IC.tsv
BLJGAGFF_02820,CDS,702,modB,,COG4149,Molybdenum transport system permease protein ModB,Acc_IC.tsv
BLJGAGFF_02821,CDS,831,modA,,COG0725,Molybdate-binding protein ModA,Acc_IC.tsv
BLJGAGFF_02822,CDS,957,hprA,1.1.1.29,COG1052,Glycerate dehydrogenase,Acc_IC.tsv
BLJGAGFF_02823,CDS,726,gabD,1.2.1.79,COG1012,Succinate-semialdehyde dehydrogenase [NADP(+)] GabD,Acc_IC.tsv
BLJGAGFF_02824,CDS,783,xynR,,COG1414,HTH-type transcriptional regulator XynR,Acc_IC.tsv
BLJGAGFF_02825,CDS,864,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02826,CDS,579,ruvC,3.1.22.4,COG0817,Crossover junction endodeoxyribonuclease RuvC,Acc_IC.tsv
BLJGAGFF_02827,CDS,576,ruvA,3.6.4.12,COG0632,Holliday junction ATP-dependent DNA helicase RuvA,Acc_IC.tsv
BLJGAGFF_02828,CDS,1056,ruvB,3.6.4.12,COG2255,Holliday junction ATP-dependent DNA helicase RuvB,Acc_IC.tsv
BLJGAGFF_02829,CDS,444,ybgC,3.1.2.-,COG0824,Acyl-CoA thioesterase YbgC,Acc_IC.tsv
BLJGAGFF_02830,CDS,678,tolQ_2,,COG0811,Tol-Pal system protein TolQ,Acc_IC.tsv
BLJGAGFF_02831,CDS,405,exbD_2,,COG0848,Biopolymer transport protein ExbD,Acc_IC.tsv
BLJGAGFF_02832,CDS,1080,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02833,CDS,1293,tolB_1,,COG0823,Tol-Pal system protein TolB,Acc_IC.tsv
BLJGAGFF_02834,CDS,525,pal_3,,COG2885,Peptidoglycan-associated lipoprotein,Acc_IC.tsv
BLJGAGFF_02835,CDS,822,cpoB,,,Cell division coordinator CpoB,Acc_IC.tsv
BLJGAGFF_02836,CDS,660,queE,4.3.99.3,COG0602,7-carboxy-7-deazaguanine synthase,Acc_IC.tsv
BLJGAGFF_02837,CDS,1386,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02838,CDS,486,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02839,CDS,765,queC,6.3.4.20,COG0603,7-cyano-7-deazaguanine synthase,Acc_IC.tsv
BLJGAGFF_02840,CDS,1353,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02841,CDS,750,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02842,CDS,243,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02843,CDS,1824,fusA_2,,COG0480,Elongation factor G,Acc_IC.tsv
BLJGAGFF_02844,CDS,852,cgt,2.4.1.19,,Cyclomaltodextrin glucanotransferase,Acc_IC.tsv
BLJGAGFF_02845,CDS,1611,acrB,,COG0841,Multidrug efflux pump subunit AcrB,Acc_IC.tsv
BLJGAGFF_02846,CDS,456,bacC,1.1.1.385,,Dihydroanticapsin 7-dehydrogenase,Acc_IC.tsv
BLJGAGFF_02847,CDS,951,egtD,2.1.1.44,COG4301,Histidine N-alpha-methyltransferase,Acc_IC.tsv
BLJGAGFF_02848,CDS,447,egtB_6,1.14.99.50,,Hercynine oxygenase,Acc_IC.tsv
BLJGAGFF_02849,CDS,1221,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02850,CDS,777,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02851,CDS,564,wcaJ,2.7.8.31,COG2148,UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase,Acc_IC.tsv
BLJGAGFF_02852,CDS,675,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02853,CDS,270,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02854,CDS,1920,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02855,CDS,1362,,2.1.1.72,COG0286,putative type I restriction enzymeP M protein,Acc_IC.tsv
BLJGAGFF_02856,CDS,213,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02857,CDS,1353,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02858,CDS,4251,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02859,CDS,618,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02860,CDS,558,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02861,CDS,666,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02862,CDS,1080,moaA_1,4.1.99.22,,"GTP 3',8-cyclase",Acc_IC.tsv
BLJGAGFF_02863,CDS,684,yccA_2,,COG0670,Modulator of FtsH protease YccA,Acc_IC.tsv
BLJGAGFF_02864,CDS,387,hpf_1,,,Ribosome hibernation promoting factor,Acc_IC.tsv
BLJGAGFF_02865,CDS,477,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02866,CDS,981,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02867,CDS,228,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02868,CDS,354,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02869,CDS,1011,gap3,1.2.1.12,COG0057,Glyceraldehyde-3-phosphate dehydrogenase 3,Acc_IC.tsv
BLJGAGFF_02870,CDS,321,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02871,CDS,216,opuE,,COG0591,Osmoregulated proline transporter OpuE,Acc_IC.tsv
BLJGAGFF_02872,CDS,687,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02873,CDS,480,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02874,CDS,1050,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02875,CDS,801,cbaA,1.9.3.1,COG0843,Cytochrome c oxidase subunit 1,Acc_IC.tsv
BLJGAGFF_02876,CDS,897,ctaB_1,2.5.1.141,COG0109,Protoheme IX farnesyltransferase,Acc_IC.tsv
BLJGAGFF_02877,CDS,669,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02878,CDS,225,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02879,CDS,2088,prlC,3.4.24.70,COG0339,Oligopeptidase A,Acc_IC.tsv
BLJGAGFF_02880,CDS,519,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02881,CDS,777,xthA,3.1.11.2,COG0708,Exodeoxyribonuclease III,Acc_IC.tsv
BLJGAGFF_02882,CDS,681,ntcA,,,Global nitrogen regulator,Acc_IC.tsv
BLJGAGFF_02883,CDS,198,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02884,CDS,780,rsmA,2.1.1.182,COG0030,Ribosomal RNA small subunit methyltransferase A,Acc_IC.tsv
BLJGAGFF_02885,CDS,1050,pdxA,1.1.1.262,COG1995,4-hydroxythreonine-4-phosphate dehydrogenase,Acc_IC.tsv
BLJGAGFF_02886,CDS,1308,surA_2,5.2.1.8,COG0760,Chaperone SurA,Acc_IC.tsv
BLJGAGFF_02887,CDS,2673,lptD,,,LPS-assembly protein LptD,Acc_IC.tsv
BLJGAGFF_02888,CDS,1035,amgK,2.7.1.221,COG3178,N-acetylmuramate/N-acetylglucosamine kinase,Acc_IC.tsv
BLJGAGFF_02889,CDS,693,murU,2.7.7.99,COG1208,N-acetylmuramate alpha-1-phosphate uridylyltransferase,Acc_IC.tsv
BLJGAGFF_02890,CDS,861,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02891,CDS,366,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02892,CDS,639,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02893,CDS,207,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02894,CDS,216,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02895,CDS,108,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02896,CDS,519,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02897,CDS,225,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02898,CDS,297,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02899,CDS,768,gdhI,1.1.1.47,COG1028,Glucose 1-dehydrogenase 1,Acc_IC.tsv
BLJGAGFF_02900,CDS,1383,ndbB,1.6.5.12,,Demethylphylloquinone reductase NdbB,Acc_IC.tsv
BLJGAGFF_02901,CDS,1833,,3.2.1.28,COG3387,Trehalase,Acc_IC.tsv
BLJGAGFF_02902,CDS,234,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02903,CDS,582,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02904,CDS,2484,copA_1,7.2.2.8,,putative copper-importing P-type ATPase A,Acc_IC.tsv
BLJGAGFF_02905,CDS,210,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02906,CDS,597,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02907,CDS,4788,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02908,CDS,1683,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02909,CDS,1413,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02910,CDS,645,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02911,CDS,588,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02912,CDS,330,rfbF,2.7.7.33,COG1208,Glucose-1-phosphate cytidylyltransferase,Acc_IC.tsv
BLJGAGFF_02913,CDS,1104,rfbG,4.2.1.45,COG0451,"CDP-glucose 4,6-dehydratase",Acc_IC.tsv
BLJGAGFF_02914,CDS,828,spnQ,4.2.1.164,,"dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase",Acc_IC.tsv
BLJGAGFF_02915,CDS,1044,strE,4.2.1.46,COG1088,"dTDP-glucose 4,6-dehydratase",Acc_IC.tsv
BLJGAGFF_02916,CDS,810,tagG,,COG1682,Teichoic acid translocation permease protein TagG,Acc_IC.tsv
BLJGAGFF_02917,CDS,1251,btuD_8,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,Acc_IC.tsv
BLJGAGFF_02918,CDS,909,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02919,CDS,330,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02920,CDS,1872,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02921,CDS,804,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02922,CDS,1281,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02923,CDS,987,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02924,CDS,747,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02925,CDS,426,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02926,CDS,537,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02927,CDS,1980,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02928,CDS,816,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02929,CDS,804,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02930,CDS,783,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02931,CDS,117,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02932,CDS,405,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02933,CDS,420,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02934,CDS,1872,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02935,CDS,1077,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02936,CDS,609,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02937,CDS,939,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02938,CDS,1239,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02939,CDS,729,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02940,CDS,291,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02941,CDS,759,grpE_1,,,Protein GrpE,Acc_IC.tsv
BLJGAGFF_02942,CDS,1368,dnaK_1,,COG0443,Chaperone protein DnaK,Acc_IC.tsv
BLJGAGFF_02943,CDS,642,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02944,CDS,225,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02945,CDS,393,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02946,CDS,1323,macA_2,,COG0845,Macrolide export protein MacA,Acc_IC.tsv
BLJGAGFF_02947,CDS,723,yknY,3.6.3.-,COG1136,putative ABC transporter ATP-binding protein YknY,Acc_IC.tsv
BLJGAGFF_02948,CDS,255,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02949,CDS,729,tolQ_3,,COG0811,Tol-Pal system protein TolQ,Acc_IC.tsv
BLJGAGFF_02950,CDS,777,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02951,CDS,423,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02952,CDS,570,thpR,3.1.4.58,,"RNA 2',3'-cyclic phosphodiesterase",Acc_IC.tsv
BLJGAGFF_02953,CDS,558,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02954,CDS,567,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02955,CDS,921,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02956,CDS,711,ygeA,5.1.1.13,,L-aspartate/glutamate-specific racemase,Acc_IC.tsv
BLJGAGFF_02957,CDS,723,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02958,CDS,429,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02959,CDS,498,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02960,CDS,972,ctaA_1,1.3.-.-,,Heme A synthase,Acc_IC.tsv
BLJGAGFF_02961,CDS,1065,ctaA_2,1.3.-.-,COG1612,Heme A synthase,Acc_IC.tsv
BLJGAGFF_02962,CDS,150,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02963,CDS,1044,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02964,CDS,279,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02965,CDS,822,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02966,CDS,1047,pheS,6.1.1.20,COG0016,Phenylalanine--tRNA ligase alpha subunit,Acc_IC.tsv
BLJGAGFF_02967,CDS,360,rplT,,COG0292,50S ribosomal protein L20,Acc_IC.tsv
BLJGAGFF_02968,CDS,228,hpf_2,,,Ribosome hibernation promoting factor,Acc_IC.tsv
BLJGAGFF_02969,CDS,453,ptsN,,COG1762,Nitrogen regulatory protein,Acc_IC.tsv
BLJGAGFF_02970,CDS,945,hprK,2.7.11.-,,HPr kinase/phosphorylase,Acc_IC.tsv
BLJGAGFF_02971,CDS,354,psiF,,,Phosphate starvation-inducible protein PsiF,Acc_IC.tsv
BLJGAGFF_02972,CDS,522,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02973,CDS,1170,ubiI,1.14.13.240,COG0654,2-octaprenylphenol hydroxylase,Acc_IC.tsv
BLJGAGFF_02974,CDS,717,dsbC,,COG1651,putative thiol:disulfide interchange protein DsbC,Acc_IC.tsv
BLJGAGFF_02975,CDS,732,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02976,CDS,1974,rpoD,,COG0568,RNA polymerase sigma factor RpoD,Acc_IC.tsv
BLJGAGFF_02977,CDS,1746,dnaG,2.7.7.-,COG0358,DNA primase,Acc_IC.tsv
BLJGAGFF_02978,CDS,273,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02979,CDS,2229,mdtB_3,,,Multidrug resistance protein MdtB,Acc_IC.tsv
BLJGAGFF_02980,CDS,195,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02981,CDS,603,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02982,CDS,549,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02983,CDS,831,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02984,CDS,159,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02985,CDS,222,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02986,CDS,2253,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02987,CDS,1473,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02988,CDS,636,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02989,CDS,1521,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02990,CDS,1152,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02991,CDS,144,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02992,CDS,270,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02993,CDS,1071,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02994,CDS,1515,gabR,,COG1167,HTH-type transcriptional regulatory protein GabR,Acc_IC.tsv
BLJGAGFF_02995,CDS,828,baiN,1.3.1.114,COG2081,"3-dehydro-bile acid delta(4,6)-reductase",Acc_IC.tsv
BLJGAGFF_02996,CDS,828,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02997,CDS,213,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_02998,CDS,1665,prfC,,COG4108,Peptide chain release factor 3,Acc_IC.tsv
BLJGAGFF_02999,CDS,594,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03000,CDS,159,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03001,CDS,258,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03002,CDS,915,livH_2,,COG0559,High-affinity branched-chain amino acid transport system permease protein LivH,Acc_IC.tsv
BLJGAGFF_03003,CDS,954,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03004,CDS,840,artM,,COG1126,Arginine transport ATP-binding protein ArtM,Acc_IC.tsv
BLJGAGFF_03005,CDS,729,livF_4,,COG0410,High-affinity branched-chain amino acid transport ATP-binding protein LivF,Acc_IC.tsv
BLJGAGFF_03006,CDS,903,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03007,CDS,591,rutE,1.1.1.298,COG0778,putative malonic semialdehyde reductase RutE,Acc_IC.tsv
BLJGAGFF_03008,CDS,246,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03009,CDS,147,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03010,CDS,582,yceI,,,Protein YceI,Acc_IC.tsv
BLJGAGFF_03011,CDS,606,yceJ,,COG3038,Cytochrome b561 ,Acc_IC.tsv
BLJGAGFF_03012,CDS,312,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03013,CDS,168,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03014,CDS,582,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03015,CDS,822,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03016,CDS,243,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03017,CDS,609,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03018,CDS,4956,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03019,CDS,420,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03020,CDS,408,hslR,,COG1188,Heat shock protein 15,Acc_IC.tsv
BLJGAGFF_03021,CDS,576,regA,,COG4567,Photosynthetic apparatus regulatory protein RegA,Acc_IC.tsv
BLJGAGFF_03022,CDS,1356,regB,2.7.13.3,,Sensor histidine kinase RegB,Acc_IC.tsv
BLJGAGFF_03023,CDS,291,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03024,CDS,1899,feoB,,COG0370,Fe(2+) transporter FeoB,Acc_IC.tsv
BLJGAGFF_03025,CDS,273,,,,hypothetical protein,Acc_IC.tsv
BLJGAGFF_03026,CDS,321,cyaY,,COG1965,Iron-sulfur cluster assembly protein CyaY,Acc_IC.tsv
BLJGAGFF_03027,CDS,1272,lysA,4.1.1.20,COG0019,Diaminopimelate decarboxylase,Acc_IC.tsv
BLJGAGFF_03028,CDS,1044,gpmI,5.4.2.12,COG0696,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",Acc_IC.tsv
BLJGAGFF_03029,CDS,672,,,,hypothetical protein,Acc_IC.tsv
